species,scientific_name,latitude,longitude,year,month,day,country,phase
Blackcap,Sylvia atricapilla,63.62455,19.9088,2017,1,3.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.83519,20.20382,2017,1,3.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.62465,19.91846,2017,1,3.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,55.70579,13.24125,2017,1,2.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.83119,20.20256,2017,1,4.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.69802,11.76778,2017,1,7.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.83519,20.20382,2017,1,7.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.38751,15.6578,2017,1,7.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.62869,11.95489,2017,1,8.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.41163,14.17883,2017,1,8.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.65879,11.86416,2017,1,8.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.62455,19.9088,2017,1,9.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.56539,15.27269,2017,1,11.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.73208,14.11941,2017,1,12.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,59.19835,17.75789,2017,1,14.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.62687,11.94882,2017,1,16.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.67491,11.87401,2017,1,17.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.83119,20.20256,2017,1,18.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.56539,15.27269,2017,1,19.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,59.38537,13.44908,2017,1,20.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.77362,14.18812,2017,1,20.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.69063,11.25962,2017,1,17.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,56.03639,14.16996,2017,1,23.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.02922,16.44928,2017,1,24.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,59.62188,16.54086,2017,1,25.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,57.70403,11.6465,2017,1,28.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,63.83519,20.20382,2017,1,7.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.59364,11.27966,2017,1,29.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,56.19778,16.39938,2017,1,29.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,56.39434,16.54361,2017,1,30.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,58.01012,11.75832,2017,1,30.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,56.91254,12.52203,2017,1,31.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,56.05542,14.58859,2017,1,29.0,Sweden,Wintering
Blackcap,Sylvia atricapilla,44.08827,12.399605,2017,1,22.0,Italy,Wintering
Blackcap,Sylvia atricapilla,43.74084,3.70795,2017,1,8.0,France,Wintering
Blackcap,Sylvia atricapilla,46.173855,8.788325,2017,1,21.0,Switzerland,Wintering
Blackcap,Sylvia atricapilla,46.174791,8.794762,2017,1,21.0,Switzerland,Wintering
Blackcap,Sylvia atricapilla,46.026937,8.704208,2017,1,22.0,Italy,Wintering
Blackcap,Sylvia atricapilla,46.192966,9.019955,2017,1,29.0,Switzerland,Wintering
Blackcap,Sylvia atricapilla,57.00509,14.87799,2017,1,,Sweden,Wintering
Blackcap,Sylvia atricapilla,59.38054,13.47973,2017,1,,Sweden,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,6.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.73333,-0.06667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,14.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,14.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,14.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2017,1,14.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.68333,-4.46667,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,43.21667,-8.9,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.75,-5.71667,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.01306,-5.60306,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.43333,2017,1,28.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.43333,2017,1,28.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,6.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,1.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,6.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,6.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,6.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,1.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,6.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.93333,-0.63333,2017,1,13.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.93333,-0.63333,2017,1,13.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.93333,-0.63333,2017,1,13.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.93333,-0.63333,2017,1,13.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.05,0.03333,2017,1,2.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.93333,-6.98333,2017,1,22.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96667,-6.4,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.46667,-5.13333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.38333,-5.95,2017,1,15.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.9,-0.08333,2017,1,14.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.15,0.03333,2017,1,18.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.15,0.03333,2017,1,18.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,29.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.6,-0.45,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.78333,-4.15,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.78333,-4.15,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.78333,-4.15,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.78333,-4.15,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.78333,-4.15,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.78333,-4.15,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.78333,-0.45,2017,1,26.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.78333,-0.45,2017,1,26.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.78333,-0.45,2017,1,26.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.78333,-0.45,2017,1,26.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.78333,-0.45,2017,1,26.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.66667,-0.28333,2017,1,8.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,39.35,-0.88333,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96,-0.43583,2017,1,9.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96,-0.43583,2017,1,9.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96,-0.43583,2017,1,9.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96,-0.43583,2017,1,9.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96,-0.43583,2017,1,9.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.96,-0.43583,2017,1,9.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.76667,-4.41667,2017,1,25.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.23333,-0.65,2017,1,28.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.23333,-0.65,2017,1,28.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.23333,-0.65,2017,1,28.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.23333,-0.65,2017,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,40.46667,-3.68333,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.1,-1.28333,2017,1,28.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.76667,-3.03333,2017,1,21.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.76667,-3.03333,2017,1,7.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.05,-4.7,2017,1,13.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,37.26667,-6.68333,2017,1,20.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.21667,-5.55,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.21667,-5.55,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.21667,-5.55,2017,1,24.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,31.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,30.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,3.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.43333,2017,1,10.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.23333,-5.36667,2017,1,11.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2018,1,16.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.28333,-3.76667,2018,1,4.0,Spain,Wintering
Blackcap,Sylvia atricapilla,38.28333,-3.76667,2018,1,4.0,Spain,Wintering
